 2.000000e+1	2.628000e-21
 2.200000e+1	3.756000e-21
 2.400000e+1	4.704000e-21
 2.600000e+1	5.676000e-21
 2.800000e+1	6.660000e-21
 3.000000e+1	7.248000e-21
 3.200000e+1	8.280000e-21
 3.400000e+1	9.000000e-21
 3.600000e+1	9.840000e-21
 3.800000e+1	1.062000e-20
 4.000000e+1	1.110000e-20
 4.500000e+1	1.200000e-20
 5.000000e+1	1.296000e-20
 5.500000e+1	1.356000e-20
 6.000000e+1	1.404000e-20
 6.500000e+1	1.452000e-20
 7.000000e+1	1.488000e-20
 1.000000e+2	1.200000e-20
 2.000000e+2	1.080000e-20
 3.000000e+2	9.600000e-21
!-----------------------------
!
!IONIZATION
!CF3I -> CF3 + I(+)
! 1.300000e+1
!SPECIES: e / CF3I
!PROCESS: E + CF3I -> E + E + CF3 + I(+), Ionization
!PARAM.:  E = 13 eV, complete set
!COMMENT: L.G.Christophorou and J.K.Olthoff, J.Phys.Chem.Ref.Data 29,553,2000.
!UPDATED: 2021-03-02 11:49:28
!COLUMNS: Energy (eV) | Cross section (m2)
!-----------------------------
       &SRList
SR(12)%Reaction            =           0,103,2,13d0,
SR(12)%EnergySigma     = 
 1.300000e+1	0.000000e+0
 1.400000e+1	2.160000e-22
 1.600000e+1	7.548000e-22
 1.800000e+1	2.496000e-21
 2.000000e+1	5.100000e-21
 2.200000e+1	7.680000e-21
 2.400000e+1	1.049000e-20
 2.600000e+1	1.344000e-20
 2.800000e+1	1.608000e-20
 3.000000e+1	1.788000e-20
 3.200000e+1	1.980000e-20
 3.400000e+1	2.148000e-20
 3.600000e+1	2.340000e-20
 3.800000e+1	2.532000e-20
 3.800000e+1	2.532000e-20
 4.000000e+1	2.652000e-20
 4.500000e+1	2.892000e-20
 5.000000e+1	3.108000e-20
 5.500000e+1	3.216000e-20
 6.000000e+1	3.324000e-20
 6.500000e+1	3.384000e-20
 7.000000e+1	3.468000e-20
 1.000000e+2	3.000000e-20
 2.000000e+2	2.400000e-20
 3.000000e+2	1.800000e-20
 4.000000e+2	1.560000e-20
!-----------------------------
!xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
/
